customer_id,customer_name,phone,address_area,main_branch,first_order_date,last_order_date,total_orders,total_spent,recency_days,R_score,F_score,M_score,RFM_Score
3927,حسين عطية,1159656409,زهراء المعادي,Maadi,2025-02-11,2025-02-11,1,606,79,2,2,1,221
4944,وليد حسن,1216878332,عباس العقاد,Nasr City,2025-02-02,2025-02-02,1,436,88,1,2,1,121
3357,شريف عادل,1166827709,هليوبوليس سكوير,Heliopolis,2025-04-23,2025-04-23,1,1048,8,5,2,3,523
1730,سيف الشمري,1224086853,الحي الرابع,Zayed,2025-02-22,2025-02-22,1,1459,68,2,2,4,224
2891,حمزة عادل,1082149896,الميرغني,Heliopolis,2025-03-04,2025-03-04,1,247,58,3,2,1,321
2009,سامي النجار,1013269830,كمبوند بيفرلي هيلز,Zayed,2025-02-14,2025-04-22,2,2189,9,5,5,5,555
1516,حسين عبدالله,1181083857,هليوبوليس سكوير,Heliopolis,2025-04-24,2025-04-24,1,956,7,5,2,3,523
3841,حسين حجازي,1225309189,الميرغني,Heliopolis,2025-01-03,2025-01-03,1,481,118,1,2,1,121
2572,زياد عبدالسلام,1280775280,روكسي,Heliopolis,2025-04-15,2025-04-15,1,654,16,4,2,2,422
2137,كريم عبدالرحمن,1223360483,كورنيش المعادي,Maadi,2025-03-23,2025-03-23,1,1255,39,3,2,3,323
2855,سامي عادل,1298612933,الحي الرابع,Zayed,2025-01-05,2025-01-05,1,932,116,1,2,3,123
1451,حمزة عطية,1066236096,روكسي,Heliopolis,2025-01-18,2025-02-18,2,832,72,2,5,2,252
3302,محمد سيد,1134707124,عباس العقاد,Nasr City,2025-01-29,2025-02-17,2,671,73,2,5,2,252
1357,يوسف جمال,1173318176,الحي الأول,Zayed,2025-01-09,2025-01-09,1,1209,112,1,2,3,123
4420,محمد جمال,1178262851,عباس العقاد,Nasr City,2025-01-28,2025-01-28,1,994,93,1,2,3,123
2016,محمود عبدالسلام,1034988713,الحي الرابع,Zayed,2025-04-09,2025-04-21,2,1795,10,5,5,4,554
1009,أحمد منصور,1198638138,عباس العقاد,Nasr City,2025-03-07,2025-03-07,1,651,55,3,2,2,322
1178,محمد سالم,1282956480,كمبوند بيفرلي هيلز,Zayed,2025-03-10,2025-03-10,1,430,52,3,2,1,321
4315,رامي عادل,1097572103,كورنيش المعادي,Maadi,2025-03-12,2025-05-01,2,1550,0,5,5,4,554
4488,كريم سيد,1040183154,ميدان الحصري,October,2025-01-02,2025-01-02,1,1175,119,1,2,3,123
2096,إبراهيم منصور,1245539385,مكرم عبيد,Nasr City,2025-01-12,2025-03-11,2,1716,51,3,5,4,354
3328,سامي سيد,1232967563,الميرغني,Heliopolis,2025-01-04,2025-03-31,2,1304,31,4,5,4,454
1590,كريم عبدالرحمن,1050579071,الحي الثالث,Zayed,2025-04-10,2025-04-10,1,700,21,4,2,2,422
3547,محمد فتحي,1179169997,الحي الثالث,Zayed,2025-04-15,2025-04-15,1,860,16,4,2,2,422
1917,حسين عادل,1063673242,المعادي الجديدة,Maadi,2025-01-01,2025-01-01,1,741,120,1,2,2,122
2600,حسين فتحي,1075944617,الحي الخامس,October,2025-03-19,2025-04-08,2,2093,23,4,5,5,455
2579,ياسين عادل,1197156409,زايد 2,October,2025-01-06,2025-01-06,1,260,115,1,2,1,121
1605,عمر الصاوي,1197841105,هليوبوليس سكوير,Heliopolis,2025-01-03,2025-01-03,1,351,118,1,2,1,121
3742,محمد الشاذلي,1026242200,المعادي الجديدة,Maadi,2025-04-19,2025-04-25,2,1682,6,5,5,4,554
3817,عبدالله النجار,1084949116,عباس العقاد,Nasr City,2025-01-02,2025-03-06,3,1859,56,3,5,5,355
4442,حمزة الهواري,1180821273,الحي الرابع,Zayed,2025-01-18,2025-02-04,2,1607,86,1,5,4,154
2560,يوسف جمال,1048956373,كمبوند بيفرلي هيلز,Zayed,2025-02-19,2025-02-19,1,1532,71,2,2,4,224
1983,حسين منصور,1271737488,المعادي الجديدة,Maadi,2025-01-21,2025-01-21,1,467,100,1,2,1,121
3510,حسين الشريف,1019366489,شارع 9,Maadi,2025-03-10,2025-03-10,1,982,52,3,2,3,323
1072,رامي حسن,1036546948,الحي الخامس,October,2025-04-25,2025-04-25,1,1126,6,5,2,3,523
1546,محمود جمال,1138529601,شارع الطيران,Nasr City,2025-04-22,2025-04-22,1,780,9,5,2,2,522
1391,يوسف عادل,1112947360,الحي الرابع,Zayed,2025-01-28,2025-01-28,1,653,93,1,2,2,122
2209,أحمد عبدالله,1060202071,المنطقة السادسة,Nasr City,2025-04-22,2025-04-22,1,753,9,5,2,2,522
1073,مصطفى الهواري,1098620825,روكسي,Heliopolis,2025-01-05,2025-03-15,3,4446,47,3,5,5,355
4549,وليد الصاوي,1170531521,كورنيش المعادي,Maadi,2025-01-29,2025-04-21,2,1287,10,5,5,3,553
3003,حمزة الشمري,1142363841,الحي السابع,October,2025-04-02,2025-04-02,1,1110,29,4,2,3,423
2356,حسين سيد,1297268189,روكسي,Heliopolis,2025-02-06,2025-03-07,2,1015,55,3,5,3,353
1615,حمزة عادل,1069121697,المعادي الجديدة,Maadi,2025-03-08,2025-03-24,2,2723,38,3,5,5,355
4576,كريم فتحي,1192807573,مكرم عبيد,Nasr City,2025-04-08,2025-04-28,2,1138,3,5,5,3,553
2373,عبدالله فتحي,1279465854,الحي السابع,October,2025-01-23,2025-04-02,2,2300,29,4,5,5,455
2996,محمد فتحي,1091101409,هليوبوليس سكوير,Heliopolis,2025-01-28,2025-04-02,2,1398,29,4,5,4,454
1083,محمد عادل,1275663352,المنطقة السادسة,Nasr City,2025-04-14,2025-04-26,2,1338,5,5,5,4,554
1728,محمود عبدالرحمن,1035020506,شارع 9,Maadi,2025-02-08,2025-04-06,2,1789,25,4,5,4,454
3400,زياد سيد,1087143581,الحي الثالث,Zayed,2025-03-04,2025-03-04,1,1593,58,3,2,4,324
2981,إبراهيم حجازي,1184839732,شارع الطيران,Nasr City,2025-01-21,2025-04-22,3,1943,9,5,5,5,555
4342,شريف سيد,1257640573,كمبوند بيفرلي هيلز,Zayed,2025-03-21,2025-03-21,1,750,41,3,2,2,322
1261,عبدالله عبدالرحمن,1015061044,عباس العقاد,Nasr City,2025-01-09,2025-04-06,5,2699,25,4,5,5,455
2226,كريم فتحي,1249168403,مكرم عبيد,Nasr City,2025-01-09,2025-01-09,1,440,112,1,2,1,121
4553,كريم الشمري,1038456579,شارع 9,Maadi,2025-03-22,2025-03-22,1,1162,40,3,2,3,323
3474,سامي جمال,1022528936,النزهة,Heliopolis,2025-02-20,2025-02-20,1,507,70,2,2,1,221
2733,حسين حسن,1096774023,الميرغني,Heliopolis,2025-02-17,2025-02-17,1,522,73,2,2,1,221
2522,طارق الشمري,1254405762,روكسي,Heliopolis,2025-02-19,2025-03-05,2,785,57,3,5,2,352
4971,محمد جمال,1027318964,هليوبوليس سكوير,Heliopolis,2025-01-02,2025-01-02,1,708,119,1,2,2,122
2218,محمد عطية,1275816147,الحي السابع,October,2025-01-29,2025-01-29,1,1070,92,1,2,3,123
1838,محمد الشمري,1070801922,الحي السابع,October,2025-03-20,2025-03-20,1,730,42,3,2,2,322
2367,خالد حسن,1033115864,النزهة,Heliopolis,2025-01-23,2025-04-11,2,1415,20,4,5,4,454
2610,إبراهيم الهواري,1238440606,كمبوند بيفرلي هيلز,Zayed,2025-04-18,2025-04-18,1,613,13,5,2,1,521
2469,رامي حجازي,1068404729,عباس العقاد,Nasr City,2025-04-12,2025-04-12,1,856,19,4,2,2,422
4134,حسين سالم,1142452254,الحي الثالث,Zayed,2025-03-08,2025-04-05,2,2595,26,4,5,5,455
2298,طارق الصاوي,1076229048,زايد 2,October,2025-04-08,2025-04-08,1,1175,23,4,2,3,423
3116,محمد منصور,1057265606,الحي الثالث,Zayed,2025-02-16,2025-02-16,1,266,74,2,2,1,221
2573,خالد عبدالسلام,1141707572,زايد 2,October,2025-03-17,2025-03-17,1,566,45,3,2,1,321
3350,أحمد عبدالسلام,1140782261,زهراء المعادي,Maadi,2025-01-07,2025-01-07,1,902,114,1,2,2,122
1258,يوسف فتحي,1198164261,الحي الثالث,Zayed,2025-03-24,2025-03-24,1,410,38,3,2,1,321
2376,زياد الشريف,1175200453,الحي الثالث,Zayed,2025-03-27,2025-03-27,1,746,35,3,2,2,322
3240,وليد النجار,1041073729,شارع 9,Maadi,2025-02-04,2025-04-09,2,1455,22,4,5,4,454
3159,عمر فتحي,1041003958,روكسي,Heliopolis,2025-01-31,2025-03-11,2,2932,51,3,5,5,355
2681,إبراهيم الهواري,1251618941,كورنيش المعادي,Maadi,2025-03-04,2025-03-04,1,833,58,3,2,2,322
3803,طارق عبدالله,1049901824,روكسي,Heliopolis,2025-01-05,2025-01-05,1,391,116,1,2,1,121
4060,مصطفى عبدالله,1280879248,عباس العقاد,Nasr City,2025-04-07,2025-04-07,1,1006,24,4,2,3,423
4644,وليد الصاوي,1092180127,زايد 2,October,2025-03-13,2025-03-13,1,532,49,3,2,1,321
4124,حسين جمال,1272002380,النزهة,Heliopolis,2025-02-07,2025-02-07,1,1092,83,2,2,3,223
3056,رامي سيد,1081898665,زهراء المعادي,Maadi,2025-01-08,2025-04-28,3,1381,3,5,5,4,554
2186,محمد النجار,1294255861,ميدان الحصري,October,2025-01-15,2025-01-15,1,532,106,1,2,1,121
2785,حمزة عبدالله,1211087479,النزهة,Heliopolis,2025-01-30,2025-01-30,1,1153,91,1,2,3,123
3797,وليد عطية,1019262806,الحي السابع,October,2025-04-06,2025-04-06,1,455,25,4,2,1,421
2311,أحمد حسن,1196121067,الميرغني,Heliopolis,2025-01-05,2025-04-19,2,1828,12,5,5,4,554
1519,شريف سيد,1258272640,زهراء المعادي,Maadi,2025-04-19,2025-04-19,1,770,12,5,2,2,522
4028,إبراهيم منصور,1264397991,الحي الأول,Zayed,2025-02-06,2025-02-06,1,627,84,2,2,2,222
1275,وليد عبدالسلام,1035272382,ميدان الحصري,October,2025-02-11,2025-02-11,1,650,79,2,2,2,222
4320,مصطفى الشاذلي,1112003036,الميرغني,Heliopolis,2025-03-15,2025-03-15,1,1043,47,3,2,3,323
4128,زياد منصور,1215486022,الميرغني,Heliopolis,2025-03-13,2025-03-13,1,835,49,3,2,2,322
3968,كريم عبدالله,1258685716,ميدان الحصري,October,2025-04-15,2025-04-15,1,746,16,4,2,2,422
3042,محمد فتحي,1219274720,ميدان الحصري,October,2025-01-08,2025-03-26,3,2823,36,3,5,5,355
3460,ياسين النجار,1216067099,كورنيش المعادي,Maadi,2025-04-01,2025-04-01,1,820,30,4,2,2,422
2657,وليد عبدالرحمن,1055970273,كورنيش المعادي,Maadi,2025-01-24,2025-01-24,1,562,97,1,2,1,121
1064,سامي الهواري,1029169490,كورنيش المعادي,Maadi,2025-02-19,2025-02-19,1,1467,71,2,2,4,224
1832,طارق حجازي,1067555006,كمبوند بيفرلي هيلز,Zayed,2025-02-26,2025-02-26,1,1726,64,2,2,4,224
4221,إبراهيم حجازي,1058980154,ميدان الحصري,October,2025-04-23,2025-04-23,1,1405,8,5,2,4,524
1888,عبدالله فتحي,1055367014,زايد 2,October,2025-01-13,2025-02-25,3,3008,65,2,5,5,255
2836,محمود عبدالسلام,1071925445,النزهة,Heliopolis,2025-03-19,2025-03-19,1,524,43,3,2,1,321
3264,وليد الصاوي,1189873486,شارع 9,Maadi,2025-01-08,2025-03-27,4,3671,35,3,5,5,355
4157,عبدالله حسن,1187720940,مكرم عبيد,Nasr City,2025-02-23,2025-04-23,2,1145,8,5,5,3,553
1836,عمر الهواري,1070368483,ميدان الحصري,October,2025-02-03,2025-02-03,1,456,87,1,2,1,121
3730,يوسف عبدالله,1117523876,الحي الثالث,Zayed,2025-02-24,2025-02-24,1,913,66,2,2,3,223
4010,رامي الصاوي,1176900694,كورنيش المعادي,Maadi,2025-02-27,2025-02-27,1,1007,63,2,2,3,223
4301,حمزة عبدالسلام,1110636844,روكسي,Heliopolis,2025-03-11,2025-04-21,2,1742,10,5,5,4,554
4139,كريم الهواري,1030600777,روكسي,Heliopolis,2025-01-16,2025-01-16,1,1477,105,1,2,4,124
3886,أحمد عادل,1270061036,شارع الطيران,Nasr City,2025-02-06,2025-02-06,1,215,84,2,2,1,221
3551,مصطفى عادل,1149765589,الحي الخامس,October,2025-04-22,2025-04-22,1,645,9,5,2,2,522
1573,خالد جمال,1057898932,روكسي,Heliopolis,2025-02-07,2025-02-07,1,727,83,2,2,2,222
1264,ياسين الشاذلي,1018316104,الحي الرابع,Zayed,2025-01-31,2025-01-31,1,960,90,1,2,3,123
1448,طارق الشاذلي,1182619174,روكسي,Heliopolis,2025-03-15,2025-04-08,2,906,23,4,5,3,453
4798,شريف عطية,1119892231,كمبوند بيفرلي هيلز,Zayed,2025-02-01,2025-02-11,2,832,79,2,5,2,252
3652,كريم سيد,1233421138,الحي الخامس,October,2025-01-08,2025-02-16,2,1315,74,2,5,4,254
2834,زياد حجازي,1066974551,مكرم عبيد,Nasr City,2025-03-28,2025-04-17,2,967,14,5,5,3,553
2162,حسين النجار,1026083795,الحي الأول,Zayed,2025-02-25,2025-02-25,1,1570,65,2,2,4,224
2783,كريم عطية,1020395229,كورنيش المعادي,Maadi,2025-04-12,2025-04-12,1,417,19,4,2,1,421
2398,حمزة الشريف,1229264066,هليوبوليس سكوير,Heliopolis,2025-02-11,2025-02-14,2,1535,76,2,5,4,254
4808,ياسين حجازي,1153367476,الحي الثالث,Zayed,2025-02-15,2025-02-15,1,982,75,2,2,3,223
3061,عبدالله حجازي,1259776416,زايد 2,October,2025-04-26,2025-04-26,1,630,5,5,2,2,522
3689,وليد الهواري,1070383443,شارع 9,Maadi,2025-01-21,2025-03-30,2,1815,32,4,5,4,454
4751,رامي منصور,1189154523,هليوبوليس سكوير,Heliopolis,2025-02-27,2025-02-27,1,735,63,2,2,2,222
4122,مصطفى عبدالرحمن,1293266756,هليوبوليس سكوير,Heliopolis,2025-04-02,2025-04-19,2,2982,12,5,5,5,555
3097,خالد الصاوي,1279618389,شارع الطيران,Nasr City,2025-02-10,2025-02-10,1,442,80,2,2,1,221
3202,رامي الشريف,1068178956,زهراء المعادي,Maadi,2025-02-24,2025-04-13,2,2035,18,4,5,5,455
3374,سامي عبدالسلام,1282110341,الحي الثالث,Zayed,2025-04-21,2025-04-21,1,675,10,5,2,2,522
3852,عمر الشريف,1065265829,زايد 2,October,2025-03-23,2025-03-23,1,310,39,3,2,1,321
1316,سامي الشمري,1179644969,شارع الطيران,Nasr City,2025-02-07,2025-02-07,1,1008,83,2,2,3,223
4820,حسين حجازي,1055196402,روكسي,Heliopolis,2025-02-20,2025-02-20,1,900,70,2,2,2,222
4782,شريف الصاوي,1074846361,مكرم عبيد,Nasr City,2025-02-28,2025-02-28,1,350,62,2,2,1,221
4948,خالد حسن,1294549834,هليوبوليس سكوير,Heliopolis,2025-03-28,2025-04-10,2,2495,21,4,5,5,455
3004,وليد فتحي,1213876382,الحي الثالث,Zayed,2025-03-12,2025-03-12,1,1469,50,3,2,4,324
1213,طارق عطية,1292833948,زايد 2,October,2025-02-28,2025-02-28,1,1350,62,2,2,4,224
1991,كريم سيد,1096005268,زايد 2,October,2025-04-17,2025-04-17,1,670,14,5,2,2,522
1158,خالد سيد,1190521874,الحي الثالث,Zayed,2025-03-05,2025-03-05,1,1058,57,3,2,3,323
1389,خالد عبدالله,1219785027,زهراء المعادي,Maadi,2025-04-12,2025-04-12,1,480,19,4,2,1,421
1126,محمود سيد,1020981009,النزهة,Heliopolis,2025-02-09,2025-03-20,2,949,42,3,5,3,353
1223,رامي فتحي,1144256451,النزهة,Heliopolis,2025-01-23,2025-01-23,1,446,98,1,2,1,121
1946,مصطفى سيد,1051063438,المنطقة السادسة,Nasr City,2025-04-18,2025-04-30,2,1659,1,5,5,4,554
3380,وليد فتحي,1118176742,المعادي الجديدة,Maadi,2025-01-22,2025-01-29,2,2204,92,1,5,5,155
2902,رامي الهواري,1291087759,الحي الخامس,October,2025-02-10,2025-02-10,1,620,80,2,2,2,222
4546,أحمد منصور,1018046960,المعادي الجديدة,Maadi,2025-01-14,2025-04-01,2,1503,30,4,5,4,454
2199,عمر عبدالرحمن,1189483629,المعادي الجديدة,Maadi,2025-01-15,2025-01-15,1,400,106,1,2,1,121
4822,زياد فتحي,1282933603,المنطقة السادسة,Nasr City,2025-04-11,2025-04-12,2,2752,19,4,5,5,455
1464,طارق الصاوي,1079411083,مكرم عبيد,Nasr City,2025-01-27,2025-01-27,1,1158,94,1,2,3,123
1664,إبراهيم فتحي,1118147739,الميرغني,Heliopolis,2025-01-12,2025-01-12,1,788,109,1,2,2,122
1517,محمد الشريف,1196841226,الحي الرابع,Zayed,2025-02-24,2025-02-24,1,1124,66,2,2,3,223
2304,عمر عبدالسلام,1149118959,روكسي,Heliopolis,2025-02-24,2025-02-24,1,527,66,2,2,1,221
4080,حسين الهواري,1224337619,الميرغني,Heliopolis,2025-01-13,2025-01-13,1,655,108,1,2,2,122
3875,أحمد عبدالله,1051940537,شارع الطيران,Nasr City,2025-01-31,2025-02-23,2,1150,67,2,5,3,253
4862,كريم عبدالله,1119332077,الحي الثالث,Zayed,2025-03-08,2025-03-08,1,874,54,3,2,2,322
3034,عبدالله فتحي,1220707117,كورنيش المعادي,Maadi,2025-04-12,2025-04-12,1,602,19,4,2,1,421
3865,عبدالله حسن,1059007712,زهراء المعادي,Maadi,2025-03-04,2025-03-04,1,864,58,3,2,2,322
3320,طارق عطية,1262805007,المعادي الجديدة,Maadi,2025-03-03,2025-04-21,3,3995,10,5,5,5,555
3489,زياد عادل,1031378329,روكسي,Heliopolis,2025-03-04,2025-03-04,1,467,58,3,2,1,321
2858,مصطفى عبدالسلام,1015102030,الحي الرابع,Zayed,2025-03-16,2025-03-16,1,450,46,3,2,1,321
2313,محمد الشمري,1114642384,شارع 9,Maadi,2025-01-11,2025-01-11,1,635,110,1,2,2,122
1120,سامي عبدالرحمن,1132823478,المنطقة السادسة,Nasr City,2025-01-07,2025-02-03,2,1307,87,1,5,4,154
3914,محمود عبدالسلام,1073380263,الحي الأول,Zayed,2025-03-09,2025-03-09,1,442,53,3,2,1,321
3145,كريم منصور,1263971125,كورنيش المعادي,Maadi,2025-03-03,2025-04-18,2,945,13,5,5,3,553
1048,إبراهيم حجازي,1066740634,روكسي,Heliopolis,2025-02-01,2025-02-26,2,1025,64,2,5,3,253
4341,عمر الهواري,1299182706,هليوبوليس سكوير,Heliopolis,2025-01-15,2025-02-10,2,1290,80,2,5,4,254
4756,محمد الصاوي,1160420892,شارع 9,Maadi,2025-01-17,2025-01-17,1,1246,104,1,2,3,123
2318,محمد حجازي,1079500093,زايد 2,October,2025-01-30,2025-04-21,2,1424,10,5,5,4,554
1897,حسين الهواري,1298547040,كمبوند بيفرلي هيلز,Zayed,2025-03-04,2025-03-04,1,510,58,3,2,1,321
2561,طارق الشمري,1294466302,شارع الطيران,Nasr City,2025-02-27,2025-02-27,1,246,63,2,2,1,221
4230,رامي عبدالسلام,1019890816,الحي الخامس,October,2025-01-13,2025-02-28,2,3361,62,2,5,5,255
1841,حمزة عبدالله,1148777959,الميرغني,Heliopolis,2025-02-01,2025-02-01,1,652,89,1,2,2,122
3378,مصطفى عبدالله,1025783147,الحي السابع,October,2025-04-14,2025-04-14,1,440,17,4,2,1,421
1045,خالد عبدالسلام,1216980385,روكسي,Heliopolis,2025-01-19,2025-03-31,2,2640,31,4,5,5,455
4781,طارق عطية,1174439915,الحي الرابع,Zayed,2025-01-15,2025-04-25,2,1397,6,5,5,4,554
3463,ياسين عادل,1187660703,الحي الثالث,Zayed,2025-03-05,2025-03-05,1,270,57,3,2,1,321
4539,زياد عبدالرحمن,1042085690,الحي الرابع,Zayed,2025-01-29,2025-01-29,1,965,92,1,2,3,123
3338,سامي عبدالله,1188903969,عباس العقاد,Nasr City,2025-03-03,2025-03-03,1,1171,59,2,2,3,223
1164,شريف عبدالرحمن,1254949091,عباس العقاد,Nasr City,2025-01-07,2025-01-07,1,1512,114,1,2,4,124
4246,كريم الشريف,1168933153,عباس العقاد,Nasr City,2025-04-25,2025-04-25,1,681,6,5,2,2,522
3318,حمزة سيد,1110815981,الحي الأول,Zayed,2025-01-16,2025-01-16,1,271,105,1,2,1,121
2798,محمد عطية,1169070924,مكرم عبيد,Nasr City,2025-02-05,2025-05-01,2,1855,0,5,5,4,554
4352,محمود الصاوي,1061433445,كورنيش المعادي,Maadi,2025-04-23,2025-04-23,1,918,8,5,2,3,523
4117,شريف عادل,1056202806,المعادي الجديدة,Maadi,2025-02-06,2025-02-16,2,1984,74,2,5,5,255
